NDB_No,FdGrp_cd,Long_Desc,Shrt_Desc,ComName,ManufacName,Survey,Ref_desc,Refuse,SciName,N_Factor,Pro_Factor,Fat_Factor,CHO_Factor
13817,1300,"Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8"" fat, choice, raw","BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,CHOIC,RAW","URMIS #1879, Top Blade Steak",nan,nan,Bone,19,nan,6.25,4.27,9.02,3.87
13818,1300,"Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised","BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD","URMIS #1879, Top Blade Steak",nan,Y,Bone,23,nan,6.25,4.27,9.02,3.87
13819,1300,"Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8"" fat, select, raw","BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,SEL,RAW","URMIS #1064, Top Blade Steak",nan,nan,Bone,19,nan,6.25,4.27,9.02,3.87
13820,1300,"Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised","BEEF,CHUCK,BLADE RST,LN&FAT,1/8""FAT,SEL,CKD,BRSD","URMIS #1064, Top Blade Steak",nan,nan,Bone,23,nan,6.25,4.27,9.02,3.87
13821,1300,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted","BEEF,CHK EYE RST,BNL,AMERICA'S BF RST,LN,0"" FAT,ALL GRD, CKD","URMIS #1095, Beef, Chuck, Chuck Eye Rst, (America's Beef Rst)",nan,nan,"Connective tissue 6%, seam fat 13%",19,nan,6.25,nan,nan,nan
13822,1300,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted","BEEF,CHK EYE RST,BNLESS,AMERICA'S BF RST,LN,0"" FAT,CHOIC,CKD","URMIS #1095, Beef, Chuck, Chuck Eye Rst, (America's Beef Rst)",nan,nan,"Connective tissue 6%, seam fat 13%",19,nan,6.25,nan,nan,nan
13823,1300,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted","BEEF,CHUCK EYE RST,BNLESS,AMERICA'S BF RST,LN,0"" FAT,SEL,CKD","URMIS #1095, Beef, Chuck, ChuckEye Rst, (America's Beef Rst)",nan,nan,"Connective tissue7%, seam fat 13%",20,nan,6.25,nan,nan,nan
13824,1300,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, all grades, raw","BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,ALL GRDS,RAW",nan,nan,nan,Bone,16,nan,6.25,4.27,9.02,3.87
13825,1300,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled","BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD",nan,nan,nan,Bone,21,nan,6.25,4.27,9.02,3.87
13826,1300,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted","BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,ALL GRDS,CKD,RSTD",nan,nan,nan,Bone,17,nan,6.25,4.27,9.02,3.87
13827,1300,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, choice, raw","BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,CHOIC,RAW",nan,nan,nan,Bone,17,nan,6.25,4.27,9.02,3.87
13828,1300,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled","BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",nan,nan,nan,Bone,21,nan,6.25,4.27,9.02,3.87
13829,1300,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted","BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",nan,nan,Y,Bone,17,nan,6.25,4.27,9.02,3.87
13830,1300,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, select, raw","BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,SEL,RAW",nan,nan,nan,Bone,16,nan,6.25,4.27,9.02,3.87
13831,1300,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled","BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,SEL,CKD,BRLD",nan,nan,nan,Bone,22,nan,6.25,4.27,9.02,3.87
13832,1300,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted","BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,SEL,CKD,RSTD",nan,nan,nan,Bone,17,nan,6.25,4.27,9.02,3.87
13833,1300,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, prime, raw","BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,PRIME,RAW",URMIS #1986,nan,nan,Bone,16,nan,6.25,4.27,9.02,3.87
13834,1300,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled","BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,PRIME,CKD,BRLD",URMIS #1986,nan,nan,Bone,19,nan,6.25,4.27,9.02,3.87
13835,1300,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted","BEEF,RIB,WHL (RIBS 6-12),LN&FAT,1/8""FAT,PRIME,CKD,RSTD",URMIS #1986,nan,nan,Bone,20,nan,6.25,4.27,9.02,3.87
13838,1300,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, raw","BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,ALL GRDS,RAW",nan,nan,nan,Bone,16,nan,6.25,4.27,9.02,3.87
13839,1300,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled","BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD",nan,nan,nan,Bone,21,nan,6.25,4.27,9.02,3.87
13840,1300,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted","BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,ALL GRDS,CKD,RSTD",nan,nan,Y,Bone,16,nan,6.25,4.27,9.02,3.87
13841,1300,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, choice, raw","BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,CHOIC,RAW",nan,nan,nan,Bone,16,nan,6.25,4.27,9.02,3.87
13842,1300,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled","BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",nan,nan,nan,Bone,21,nan,6.25,4.27,9.02,3.87
13843,1300,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted","BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",nan,nan,nan,Bone,15,nan,6.25,4.27,9.02,3.87
13844,1300,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, select, raw","BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,SEL,RAW",nan,nan,nan,Bone,17,nan,6.25,4.27,9.02,3.87
13845,1300,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled","BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,SEL,CKD,BRLD",nan,nan,nan,Bone,21,nan,6.25,4.27,9.02,3.87
13846,1300,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted","BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,SEL,CKD,RSTD",nan,nan,nan,Bone,16,nan,6.25,4.27,9.02,3.87
13847,1300,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, prime, raw","BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,PRIME,RAW",URMIS #2037,nan,nan,Bone,14,nan,6.25,4.27,9.02,3.87
13848,1300,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled","BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,PRIME,CKD,BRLD",URMIS #2037,nan,nan,Bone,18,nan,6.25,4.27,9.02,3.87
13849,1300,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted","BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,PRIME,CKD,RSTD",URMIS #2037,nan,nan,Bone,19,nan,6.25,4.27,9.02,3.87
13850,1300,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, raw","BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,ALL GRDS,RAW",Prime Rib,nan,nan,Bone and connective tissue,5,nan,6.25,4.27,9.02,3.87
13851,1300,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled","BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,ALL GRDS,CKD,BR",Prime Rib,nan,Y,Bone and connective tissue,7,nan,6.25,4.27,9.02,3.87
13852,1300,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted","BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,ALL GRDS,CKD,RS",Prime Rib,nan,nan,Bone,19,nan,6.25,4.27,9.02,3.87
13853,1300,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, choice, raw","BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,CHOIC,RAW",Prime Rib,nan,nan,Bone and connective tissue,5,nan,6.25,4.27,9.02,3.87
13854,1300,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled","BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",Prime Rib,nan,nan,Bone and connective tissue,7,nan,6.25,4.27,9.02,3.87
13855,1300,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted","BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",Prime Rib,nan,nan,Bone,20,nan,6.25,4.27,9.02,3.87
13856,1300,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, select, raw","BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,SEL,RAW",Prime Rib,nan,nan,Bone and connective tissue,5,nan,6.25,4.27,9.02,3.87
13857,1300,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled","BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,SEL,CKD,BRLD",Prime Rib,nan,nan,Bone and connective tissue,7,nan,6.25,4.27,9.02,3.87
13858,1300,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted","BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,SEL,CKD,RSTD",Prime Rib,nan,nan,Bone,18,nan,6.25,4.27,9.02,3.87
13859,1300,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, prime, raw","BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,PRIME,RAW","URMIS #2054, Prime Rib",nan,nan,Bone,18,nan,6.25,4.27,9.02,3.87
13860,1300,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled","BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,PRIME,CKD,BRLD","URMIS #2054, Prime Rib",nan,nan,Bone,21,nan,6.25,4.27,9.02,3.87
13861,1300,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted","BEEF,RIB,SML END (RIBS 10-12),LN&FAT,1/8""FAT,PRIME,CKD,RSTD","URMIS #2054, Prime Rib",nan,nan,Bone,21,nan,6.25,4.27,9.02,3.87
13862,1300,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled","BEEF,SHLDR TOP BLDE STK,BNLS,LN & FAT,0"" FAT,SEL,CKD,G",URMIS #1144,nan,nan,Connective tissue 17%,17,nan,6.25,nan,nan,nan
13863,1300,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw","BEEF,SHLDR TOP BLADE STEAK,BNLS,LN & FAT,0"" FAT,ALL GRDS,RAW",URMIS #1144,nan,nan,Connective tissue 14%,15,nan,6.25,nan,nan,nan
13864,1300,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, choice, raw","BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,CHOIC,RAW",URMIS #2316,nan,Y,Bone,6,nan,6.25,4.27,9.02,3.87
13865,1300,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled","BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,CHOIC,CKD,BRLD",URMIS #2316,nan,Y,Bone,8,nan,6.25,4.27,9.02,3.87
13866,1300,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, select, raw","BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,SEL,RAW",URMIS #1501,nan,nan,Bone,6,nan,6.25,4.27,9.02,3.87
13867,1300,"Beef, round, full cut, separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled","BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,SEL,CKD,BRLD",URMIS #1501,nan,nan,Bone,8,nan,6.25,4.27,9.02,3.87
13868,1300,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw","BEEF,RND,BTTM RND,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,RAW",nan,nan,nan,Bone and connective tissue,2,nan,6.25,4.27,9.02,3.87
13869,1300,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised","BEEF,RND,BTTM RND,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,CKD,BRSD",nan,nan,Y,Bone and connective tissue,5,nan,6.25,4.27,9.02,3.87
13870,1300,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted","BEEF,RND,BTTM RND,RST,LN & FAT,1/8"" FAT,ALL GRDS,CKD,RSTD",nan,nan,nan,Bone and connective tissue,2,nan,6.25,4.27,9.02,3.87
13871,1300,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw","BEEF,RND,BTTM RND,STEAK,LN & FAT,1/8"" FAT,CHOIC,RAW",URMIS #2279,nan,nan,Bone and connective tissue,2,nan,6.25,4.27,9.02,3.87
13872,1300,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised","BEEF,RND,BTTM RND,STEAK,LN & FAT,1/8"" FAT,CHOIC,CKD,BRSD",URMIS #2279,nan,nan,Bone and connective tissue,5,nan,6.25,4.27,9.02,3.87
13873,1300,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted","BEEF,RND,BTTM RND,RST,LN & FAT,1/8"" FAT,CHOIC,CKD,RSTD",URMIS #2279,nan,nan,Bone and connective tissue,2,nan,6.25,4.27,9.02,3.87
13874,1300,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, select, raw","BEEF,RND,BTTM RND,STEAK,LN & FAT,1/8"" FAT,SEL,RAW",URMIS #1464,nan,nan,Bone and connective tissue,3,nan,6.25,4.27,9.02,3.87
13875,1300,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised","BEEF,RND,BTTM RND,STEAK,LN & FAT,1/8"" FAT,SEL,CKD,BRSD",URMIS #1464,nan,nan,Bone and connective tissue,3,nan,6.25,4.27,9.02,3.87
13876,1300,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted","BEEF,RND,BTTM RND,RST,LN & FAT,1/8"" FAT,SEL,CKD,RSTD",URMIS #1464,nan,nan,Bone and connective tissue,2,nan,6.25,4.27,9.02,3.87
13877,1300,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, raw","BEEF,RND,EYE OF RND,RST,LN & FAT,1/8"" FAT,ALL GRDS,RAW",nan,nan,nan,Bone and connective tissue,3,nan,6.25,4.27,9.02,3.87
13878,1300,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted","BEEF,RND,EYE OF RND,RST,LN & FAT,1/8"" FAT,ALL GRDS,CKD,RSTD",nan,nan,Y,Bone and connective tissue,1,nan,6.25,4.27,9.02,3.87
13879,1300,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, raw","BEEF,RND,EYE OF RND,RST,LN & FAT,1/8"" FAT,CHOIC,RAW",URMIS #2295,nan,nan,Bone and connective tissue,1,nan,6.25,4.27,9.02,3.87
13880,1300,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted","BEEF,RND,EYE OF RND,RST,LN & FAT,1/8"" FAT,CHOIC,CKD,RSTD",URMIS #2295,nan,nan,Bone and connective tissue,1,nan,6.25,4.27,9.02,3.87
13881,1300,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, select, raw","BEEF,RND,EYE OF RND,RST,LN & FAT,1/8"" FAT,SEL,RAW",URMIS #1480,nan,nan,Bone and connective tissue,3,nan,6.25,4.27,9.02,3.87
13882,1300,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted","BEEF,RND,EYE OF RND,RST,LN & FAT,1/8"" FAT,SEL,CKD,RSTD",URMIS #1480,nan,nan,"Bone and connective tissue 1%, sep fat 8%",9,nan,6.25,4.27,9.02,3.87
13883,1300,"Beef, round, tip round, separable lean and fat, trimmed to 1/8"" fat, all grades, raw","BEEF,RND,TIP RND,LN&FAT,1/8""FAT,ALL GRDS,RAW",nan,nan,nan,Connective tissue,4,nan,6.25,4.27,9.02,3.87
13884,1300,"Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted","BEEF,RND,TIP RND,RST,LN & FAT,1/8"" FAT,ALL GRDS,CKD,RSTD",nan,nan,Y,Connective tissue,4,nan,6.25,4.27,9.02,3.87
13885,1300,"Beef, round, tip round, separable lean and fat, trimmed to 1/8"" fat, choice, raw","BEEF,RND,TIP RND,LN&FAT,1/8""FAT,CHOIC,RAW",URMIS # 2340,nan,nan,Connective tissue,4,nan,6.25,4.27,9.02,3.87
13886,1300,"Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted","BEEF,RND,TIP RND,RST,LN & FAT,1/8"" FAT,CHOIC,CKD,RSTD",URMIS # 2340,nan,Y,Connective tissue,4,nan,6.25,4.27,9.02,3.87
13887,1300,"Beef, round, tip round, separable lean and fat, trimmed to 1/8"" fat, select, raw","BEEF,RND,TIP RND,LN&FAT,1/8""FAT,SEL,RAW",URMIS # 1525,nan,nan,Connective tissue,3,nan,6.25,4.27,9.02,3.87
13888,1300,"Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted","BEEF,RND,TIP RND,RST,LN & FAT,1/8"" FAT,SEL,CKD,RSTD",URMIS # 1525,nan,Y,Connective tissue,4,nan,6.25,4.27,9.02,3.87
13889,1300,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw","BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",URMIS #1144,nan,nan,Connective tissue 15%,15,nan,6.25,nan,nan,nan
13890,1300,"Beef, round, top round, separable lean only, trimmed to 1/8"" fat, choice, cooked, pan-fried","BEEF,RND,TOP RND,LN,1/8"" FAT,CHOIC,CKD,PAN-FRIED","URMIS #2368, Round Steak, London Broil, Minute Steak",nan,Y,Connective tissue,1,nan,6.25,4.27,9.02,3.87
13891,1300,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw","BEEF,RND,TOP RND,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,RAW","London Broil, Round Steak, Minute Steak",nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
13892,1300,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, braised","BEEF,RND,TOP RND,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRSD","London Broil, Round Steak, Minute Steak",nan,Y,Connective tissue,3,nan,6.25,4.27,9.02,3.87
13893,1300,"Beef, round, top round steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled","BEEF,RND,TOP RND STEAK,LN & FAT,1/8"" FAT,ALL GRDS,CKD,BRLD","London Broil, Round Steak, Minute Steak",nan,Y,Bone and connective tissue,1,nan,nan,nan,nan,nan
13894,1300,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw","BEEF,RND,TOP RND,STEAK,LN & FAT,1/8"" FAT,CHOIC,RAW","URMIS #2368, Round Steak, London Broil, Minute Steak",nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
13895,1300,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised","BEEF,RND,TOP RND,LN&FAT,1/8""FAT,CHOIC,CKD,BRSD","URMIS #2368, Round Steak, London Broil, Minute Steak",nan,nan,Connective tissue,2,nan,6.25,4.27,9.02,3.87
13896,1300,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled","BEEF,RND,TOP RND,STEAK,LN & FAT,1/8"" FAT,CHOIC,CKD,BRLD","URMIS #2368, Round Steak, London Broil, Minute Steak",nan,nan,Bone and connective tissue,3,nan,6.25,4.27,9.02,3.87
13897,1300,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, pan-fried","BEEF,RND,TOP RND,LN&FAT,1/8""FAT,CHOIC,CKD,PAN-FRIED","URMIS #2368, Round Steak, London Broil, Minute Steak",nan,Y,Connective tissue,1,nan,6.25,4.27,9.02,3.87
13898,1300,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, select, raw","BEEF,RND,TOP RND,STEAK,LN & FAT,1/8"" FAT,SEL,RAW","URMIS #1553, Round Steak, London Broil, Minute Steak",nan,nan,nan,0,nan,6.25,4.27,9.02,3.87
13899,1300,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, select, cooked, braised","BEEF,RND,TOP RND,LN&FAT,1/8""FAT,SEL,CKD,BRSD","URMIS #1553, Round Steak, London Broil, Minute Steak",nan,nan,Connective tissue,3,nan,6.25,4.27,9.02,3.87
13900,1300,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled","BEEF,RND,TOP RND,STEAK,LN & FAT,1/8"" FAT,SEL,CKD,BRLD","URMIS #1553, Round Steak, London Broil, Minute Steak",nan,nan,Bone and connective tissue,2,nan,6.25,4.27,9.02,3.87
13901,1300,"Beef, round, top round, separable lean and fat, trimmed to 1/8"" fat, prime, raw","BEEF,RND,TOP RND,LN&FAT,1/8""FAT,PRIME,RAW","URMIS #2368, Round Steak, London Broil, Minute Steak",nan,nan,Connective tissue,1,nan,6.25,4.27,9.02,3.87
13902,1300,"Beef, round, top round, steak, separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled","BEEF,RND,TOP RND,STEAK,LN & FAT,1/8"" FAT,PRIME,CKD,BRLD","URMIS #2368, Round Steak, London Broil, Minute Steak",nan,nan,Connective tissue,1,nan,6.25,4.27,9.02,3.87
13903,1300,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw","BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN & FAT,0"" FAT,SEL,RAW",URMIS #1144,nan,nan,Conncective tissue 14%,14,nan,6.25,nan,nan,nan
13904,1300,"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw","BEEF,BRISKET,FLAT HALF,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW",URMIS #1623,nan,nan,Connective tissue 1%,1,nan,6.25,nan,nan,nan
13905,1300,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw","BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,CHOIC,RAW","URMIS # 2145, Porterhouse steak",nan,nan,Bone and connective tissue 23%,23,nan,6.25,4.27,9.02,3.87
13906,1300,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled","BEEF,SHRT LOIN,PRTRHS STK,LN & FAT,1/8"" FAT,CHOIC,CKD,GRILLD","URMIS # 2145, Porterhouse steak",nan,nan,Bone and connective tissue 26%,26,nan,6.25,4.27,9.02,3.87
13907,1300,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, choice, raw","BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,CHOIC,RAW","URMIS # 2184, T-Bone steak",nan,nan,Bone and connective tissue 25%,25,nan,6.25,4.27,9.02,3.87
13908,1300,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled","BEEF,SHRT LN,T-BONE STK,L & F,1/8"" FAT,CHOIC,CKD,GRILLED","URMIS # 2184, T-Bone Steak",nan,nan,Bone and connective tissue 28%,28,nan,6.25,4.27,9.02,3.87
13909,1300,"Beef, short loin, top loin, steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw","BEEF,SHRT LOIN,TOP LOIN,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,RAW","Kansas City Strip, Club Steak, Boneless Strip Steak, New York Strip",nan,nan,Bone and Connective tissue 10%,10,nan,6.25,4.27,9.02,3.87
13910,1300,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled","BEEF,LOIN,TOP LOIN,LN & FAT,1/8"" FAT,ALL GRDS,CKD,GRILLED","Kansas City Strip, Club Steak, Boneless Strip Steak, New York Strip",nan,Y,Bone and Connective tissue 12%,12,nan,6.25,4.27,9.02,3.87
